Organism Scientific Name	Organism Common Name	Organism Qualifier	Taxonomy id	Assembly Name	Assembly Accession	Source	Annotation	Level	Contig N50	Size	Submission Date	Gene Count	BioProject	BioSample
Shigella flexneri		strain: PNUSAE144706	623	PDT001831215.1	GCA_032326715.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29329	4471144	2023-10-03	4574	PRJNA218110	SAMN36730799
Shigella flexneri		strain: PNUSAE144691	623	PDT001831122.1	GCA_032327115.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	27687	4448314	2023-10-03	4529	PRJNA218110	SAMN36730498
Shigella flexneri		strain: PNUSAE144699	623	PDT001831120.1	GCA_032327135.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29257	4408544	2023-10-03	4498	PRJNA218110	SAMN36730504
Shigella flexneri		strain: PNUSAE144695	623	PDT001831121.1	GCA_032327155.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31599	4476854	2023-10-03	4598	PRJNA218110	SAMN36730503
Shigella flexneri		strain: PNUSAE144700	623	PDT001831118.1	GCA_032327175.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	26155	4492493	2023-10-03	4589	PRJNA218110	SAMN36730506
Shigella flexneri		strain: PNUSAE144697	623	PDT001831116.1	GCA_032327195.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29048	4405129	2023-10-03	4506	PRJNA218110	SAMN36730505
Shigella flexneri		strain: PNUSAE144696	623	PDT001831119.1	GCA_032327215.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30298	4631350	2023-10-03	4748	PRJNA218110	SAMN36730500
Shigella flexneri		strain: PNUSAE144693	623	PDT001831117.1	GCA_032327235.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28716	4509984	2023-10-03	4602	PRJNA218110	SAMN36730502
Shigella flexneri		strain: PNUSAE144694	623	PDT001831114.1	GCA_032327295.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31186	4541475	2023-10-03	4624	PRJNA218110	SAMN36730501
Shigella flexneri		isolate: BWH_1054_S_fle	623	PDT001830961.2	GCA_032329595.2	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33535	4453994	2024-03-06	4528	PRJNA278886	SAMN36729029
Shigella flexneri		isolate: BWH_1222_S_fle	623	PDT001830476.2	GCA_032337815.2	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	34874	4469036	2024-03-08	4549	PRJNA278886	SAMN36726448
Shigella flexneri		strain: PNUSAE153722	623	PDT001912940.1	GCA_032341975.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31881	4297603	2023-10-04	4356	PRJNA218110	SAMN37663480
Shigella flexneri		strain: PNUSAE144565	623	PDT001830268.1	GCA_032344155.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	22401	4494756	2023-10-04	4623	PRJNA218110	SAMN36721151
Shigella flexneri		strain: PNUSAE144568	623	PDT001830267.1	GCA_032344175.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	21063	4519521	2023-10-04	4665	PRJNA218110	SAMN36721153
Shigella flexneri		strain: PNUSAE144567	623	PDT001830265.1	GCA_032344195.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	20523	4457847	2023-10-04	4596	PRJNA218110	SAMN36721152
Shigella flexneri		strain: PNUSAE144496	623	PDT001829507.1	GCA_032352515.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	23329	4395065	2023-10-04	4494	PRJNA218110	SAMN36715832
Shigella flexneri		strain: PNUSAE144493	623	PDT001829506.1	GCA_032352535.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	22864	4181376	2023-10-04	4237	PRJNA218110	SAMN36715831
Shigella flexneri		strain: PNUSAE144494	623	PDT001829505.1	GCA_032352575.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	21337	4366576	2023-10-04	4477	PRJNA218110	SAMN36715829
Shigella flexneri		strain: PNUSAE144490	623	PDT001829501.1	GCA_032352755.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	22795	4517066	2023-10-04	4620	PRJNA218110	SAMN36715828
Shigella flexneri		strain: PNUSAE153757	623	PDT001913129.1	GCA_032352945.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28914	4441301	2023-10-04	4521	PRJNA218110	SAMN37666063
Shigella flexneri		strain: PNUSAE144489	623	PDT001829426.1	GCA_032355075.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	20521	4407315	2023-10-04	4484	PRJNA218110	SAMN36715165
Shigella flexneri		strain: PNUSAE144469	623	PDT001829420.1	GCA_032355135.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30298	4449388	2023-10-04	4503	PRJNA218110	SAMN36715163
Shigella flexneri		strain: PNUSAE153758	623	PDT001913128.1	GCA_032357385.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29904	4474646	2023-10-04	4583	PRJNA218110	SAMN37666062
Shigella flexneri		strain: PNUSAE144394	623	PDT001829308.1	GCA_032359205.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29893	4548790	2023-10-04	4613	PRJNA218110	SAMN36714818
Shigella flexneri		strain: MTR_DNR_V21	623	ASM3235982v1	GCA_032359825.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	167023	4623426	2023-10-04	4516	PRJNA1019910	SAMN37503360
Shigella flexneri		strain: MTR_GR_V158	623	ASM3235990v1	GCA_032359905.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	167023	4623419	2023-10-04	4511	PRJNA1019910	SAMN37503359
Shigella flexneri		strain: MTR_GR_V146	623	ASM3235996v1	GCA_032359965.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	182395	4624521	2023-10-04	4514	PRJNA1019910	SAMN37503358
Shigella flexneri		strain: MTR_DNR_V28	623	ASM3236002v1	GCA_032360025.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	158257	4620265	2023-10-04	4511	PRJNA1019910	SAMN37503361
Shigella flexneri		strain: MTR_DSR_V510	623	ASM3236006v1	GCA_032360065.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	167023	4619435	2023-10-04	4503	PRJNA1019910	SAMN37503362
Shigella flexneri		strain: PNUSAE144208	623	PDT001827653.1	GCA_032369675.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30584	4351222	2023-10-04	4454	PRJNA218110	SAMN36701910
Shigella flexneri		strain: PNUSAE144162	623	PDT001826485.1	GCA_032371875.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29048	4414905	2023-10-04	4484	PRJNA218110	SAMN36697658
Shigella flexneri		strain: PNUSAE133447	623	PDT001700737.1	GCA_032372775.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29043	4536626	2023-10-04	4610	PRJNA218110	SAMN34360752
Shigella flexneri		strain: PNUSAE133446	623	PDT001700739.1	GCA_032372795.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29893	4548327	2023-10-04	4616	PRJNA218110	SAMN34360751
Shigella flexneri		strain: PNUSAE133437	623	PDT001700716.1	GCA_032372815.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33535	4462270	2023-10-04	4539	PRJNA218110	SAMN34356143
Shigella flexneri		strain: PNUSAE133435	623	PDT001700715.1	GCA_032372825.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	19371	4232820	2023-10-04	4351	PRJNA218110	SAMN34356145
Shigella flexneri		strain: PNUSAE133436	623	PDT001700713.1	GCA_032372855.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31369	4402511	2023-10-04	4503	PRJNA218110	SAMN34356142
Shigella flexneri		strain: PNUSAE133434	623	PDT001700714.1	GCA_032372865.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29269	4544351	2023-10-04	4633	PRJNA218110	SAMN34356144
Shigella flexneri		strain: PNUSAE133440	623	PDT001700712.1	GCA_032372895.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	18696	4393641	2023-10-04	4522	PRJNA218110	SAMN34356135
Shigella flexneri		strain: PNUSAE133442	623	PDT001700704.1	GCA_032374045.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	24904	4433263	2023-10-04	4518	PRJNA218110	SAMN34356146
Shigella flexneri		strain: PNUSAE144157	623	PDT001826438.1	GCA_032386855.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32129	4334470	2023-10-05	4419	PRJNA218110	SAMN36697169
Shigella flexneri		strain: PNUSAE144138	623	PDT001826435.1	GCA_032386915.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	24184	4488254	2023-10-05	4605	PRJNA218110	SAMN36697151
Shigella flexneri		strain: PNUSAE144070	623	PDT001826200.1	GCA_032388605.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29260	4462337	2023-10-05	4536	PRJNA218110	SAMN36696293
Shigella flexneri		strain: PNUSAE143949	623	PDT001826091.1	GCA_032389755.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30297	4439180	2023-10-05	4520	PRJNA218110	SAMN36695378
Shigella flexneri		strain: PNUSAE143905	623	PDT001826012.1	GCA_032390515.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30298	4464256	2023-10-05	4535	PRJNA218110	SAMN36694959
Shigella flexneri		strain: PNUSAE143880	623	PDT001825815.1	GCA_032391475.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30082	4418318	2023-10-05	4471	PRJNA218110	SAMN36694561
Shigella flexneri		strain: PNUSAE143797	623	PDT001825809.1	GCA_032391535.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	26735	4404837	2023-10-05	4420	PRJNA218110	SAMN36693975
Shigella flexneri		strain: PNUSAE143801	623	PDT001824304.1	GCA_032413025.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29934	4525033	2023-10-05	4643	PRJNA218110	SAMN36679087
Shigella flexneri		strain: PNUSAE143799	623	PDT001824301.1	GCA_032413065.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29259	4510879	2023-10-05	4549	PRJNA218110	SAMN36678135
Shigella flexneri		strain: PNUSAE143798	623	PDT001824302.1	GCA_032413085.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28669	4402075	2023-10-05	4416	PRJNA218110	SAMN36678134
Shigella flexneri		strain: PNUSAE143791	623	PDT001824222.1	GCA_032413705.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28678	4576522	2023-10-05	4694	PRJNA218110	SAMN36676563
Shigella flexneri		strain: PNUSAE143795	623	PDT001824219.1	GCA_032413905.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29043	4447489	2023-10-05	4531	PRJNA218110	SAMN36676564
Shigella flexneri		strain: PNUSAE143708	623	PDT001824098.1	GCA_032418255.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31137	4320349	2023-10-05	4387	PRJNA218110	SAMN36675279
Shigella flexneri		strain: PNUSAE143684	623	PDT001824086.1	GCA_032418795.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	34446	4606442	2023-10-05	4731	PRJNA218110	SAMN36674978
Shigella flexneri		strain: PNUSAE143595	623	PDT001823608.1	GCA_032425455.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28464	4422422	2023-10-05	4504	PRJNA218110	SAMN36660635
Shigella flexneri		strain: PNUSAE143594	623	PDT001823565.1	GCA_032426095.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29290	4575103	2023-10-05	4654	PRJNA218110	SAMN36660386
Shigella flexneri		strain: PNUSAE143494	623	PDT001823514.1	GCA_032426735.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28669	4557739	2023-10-05	4686	PRJNA218110	SAMN36653458
Shigella flexneri		strain: PNUSAE143492	623	PDT001823231.1	GCA_032427335.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29262	4434475	2023-10-05	4486	PRJNA218110	SAMN36652161
Shigella flexneri		strain: PNUSAE143454	623	PDT001823225.1	GCA_032427455.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	27598	4453222	2023-10-05	4539	PRJNA218110	SAMN36651954
Shigella flexneri		strain: PNUSAE143453	623	PDT001823139.1	GCA_032428075.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	21359	4375620	2023-10-06	4488	PRJNA218110	SAMN36651953
Shigella flexneri		strain: PNUSAE143424	623	PDT001822678.1	GCA_032430235.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	27854	4333867	2023-10-06	4409	PRJNA218110	SAMN36619264
Shigella flexneri		strain: PNUSAE143396	623	PDT001822668.1	GCA_032430375.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29902	4406556	2023-10-06	4467	PRJNA218110	SAMN36617243
Shigella flexneri		strain: PNUSAE143425	623	PDT001822666.1	GCA_032430415.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28437	4390690	2023-10-06	4492	PRJNA218110	SAMN36619261
Shigella flexneri		strain: PNUSAE143426	623	PDT001822578.1	GCA_032430975.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	25084	4468636	2023-10-06	4575	PRJNA218110	SAMN36619262
Shigella flexneri		strain: PNUSAE143395	623	PDT001822553.1	GCA_032431355.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29634	4428788	2023-10-06	4504	PRJNA218110	SAMN36617241
Shigella flexneri		strain: PNUSAE143394	623	PDT001822546.1	GCA_032431475.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29634	4405012	2023-10-06	4470	PRJNA218110	SAMN36617242
Shigella flexneri		strain: PNUSAE153811	623	PDT001917060.1	GCA_032433665.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32143	4499970	2023-10-06	4607	PRJNA218110	SAMN37678884
Shigella flexneri		strain: PNUSAE153760	623	PDT001917088.1	GCA_032436975.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29044	4478208	2023-10-06	4562	PRJNA218110	SAMN37682791
Shigella flexneri		strain: PNUSAE143372	623	PDT001822413.1	GCA_032437215.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29536	4386591	2023-10-06	4458	PRJNA218110	SAMN36614806
Shigella flexneri		strain: PNUSAE153849	623	PDT001917089.1	GCA_032439595.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29236	4318147	2023-10-06	4373	PRJNA218110	SAMN37682792
Shigella flexneri		strain: PNUSAE153701	623	PDT001917162.1	GCA_032440765.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30013	4552874	2023-10-06	4653	PRJNA218110	SAMN37684783
Shigella flexneri		strain: PNUSAE143260	623	PDT001821859.1	GCA_032441045.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29045	4509350	2023-10-06	4614	PRJNA218110	SAMN36521114
Shigella flexneri		strain: PNUSAE143263	623	PDT001821844.1	GCA_032441405.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	25102	4350199	2023-10-06	4431	PRJNA218110	SAMN36521135
Shigella flexneri		strain: PNUSAE143254	623	PDT001821813.1	GCA_032442105.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28674	4499709	2023-10-06	4601	PRJNA218110	SAMN36521075
Shigella flexneri		strain: PNUSAE143255	623	PDT001821812.1	GCA_032442125.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	23022	4365954	2023-10-06	4467	PRJNA218110	SAMN36521076
Shigella flexneri		strain: PNUSAE143256	623	PDT001821811.1	GCA_032442145.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	27229	4565300	2023-10-06	4682	PRJNA218110	SAMN36521072
Shigella flexneri		strain: PNUSAE143190	623	PDT001821761.1	GCA_032442435.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29940	4294265	2023-10-06	4351	PRJNA218110	SAMN36517540
Shigella flexneri		strain: PNUSAE143210	623	PDT001821735.1	GCA_032443465.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29902	4339871	2023-10-06	4415	PRJNA218110	SAMN36514606
Shigella flexneri		strain: PNUSAE143131	623	PDT001821714.1	GCA_032443845.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29469	4530155	2023-10-06	4630	PRJNA218110	SAMN36514431
Shigella flexneri		strain: PNUSAE142436	623	PDT001821696.1	GCA_032444075.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	34580	4524496	2023-10-06	4621	PRJNA218110	SAMN36514268
Shigella flexneri		strain: PNUSAE142437	623	PDT001821686.1	GCA_032444435.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	27439	4397518	2023-10-06	4472	PRJNA218110	SAMN36514269
Shigella flexneri		strain: PNUSAE143172	623	PDT001821677.1	GCA_032444635.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	27687	4418486	2023-10-06	4489	PRJNA218110	SAMN36514250
Shigella flexneri		strain: PNUSAE153896	623	PDT001917270.1	GCA_032445075.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28098	4316477	2023-10-06	4396	PRJNA218110	SAMN37686066
Shigella flexneri		strain: PNUSAE143108	623	PDT001821638.1	GCA_032445525.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31186	4421261	2023-10-06	4523	PRJNA218110	SAMN36513501
Shigella flexneri		strain: PNUSAE143093	623	PDT001821629.1	GCA_032445685.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31186	4477538	2023-10-06	4578	PRJNA218110	SAMN36511389
Shigella flexneri		strain: PNUSAE143092	623	PDT001821619.1	GCA_032445845.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30297	4472115	2023-10-06	4559	PRJNA218110	SAMN36511382
Shigella flexneri		isolate: 22ER3473	623	PDT001821403.1	GCA_032447945.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33535	4459983	2023-10-06	4552	PRJNA514245	SAMN36506792
Shigella flexneri		strain: PNUSAE143006	623	PDT001821042.1	GCA_032451725.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29468	4565700	2023-10-06	4668	PRJNA218110	SAMN36503509
Shigella flexneri		strain: PNUSAE153906	623	PDT001917437.1	GCA_032453235.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31192	4546400	2023-10-06	4652	PRJNA218110	SAMN37690962
Shigella flexneri		isolate: CL-011, strain: CL-011	623	PDT001917794.1	GCA_032496345.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	22831	4278772	2023-10-11	4336	PRJNA514245	SAMEA113932651
Shigella flexneri		strain: PNUSAE153855	623	PDT001917722.1	GCA_032497945.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29269	4528090	2023-10-11	4619	PRJNA218110	SAMN37693175
Shigella flexneri		strain: PNUSAE153915	623	PDT001917479.1	GCA_032501185.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32129	4457762	2023-10-11	4564	PRJNA218110	SAMN37691612
Shigella flexneri		strain: PNUSAE142840	623	PDT001817637.1	GCA_032509505.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	27543	4445192	2023-10-11	4543	PRJNA218110	SAMN36459137
Shigella flexneri		strain: PNUSAE142744	623	PDT001817533.1	GCA_032511165.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31187	4644610	2023-10-11	4780	PRJNA218110	SAMN36452834
Shigella flexneri		strain: PNUSAE142739	623	PDT001817529.1	GCA_032511205.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33448	4452174	2023-10-11	4523	PRJNA218110	SAMN36452835
Shigella flexneri		strain: PNUSAE142746	623	PDT001817528.1	GCA_032511225.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31185	4458708	2023-10-11	4521	PRJNA218110	SAMN36452833
Shigella flexneri		strain: PNUSAE142697	623	PDT001817416.1	GCA_032513085.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29418	4349362	2023-10-11	4418	PRJNA218110	SAMN36452297
Shigella flexneri		strain: PNUSAE142656	623	PDT001817307.1	GCA_032514305.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31185	4531788	2023-10-11	4624	PRJNA218110	SAMN36451598
Shigella flexneri		strain: PNUSAE142645	623	PDT001816917.1	GCA_032521285.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29800	4418506	2023-10-11	4533	PRJNA218110	SAMN36438782
Shigella flexneri		strain: PNUSAE142623	623	PDT001816886.1	GCA_032521705.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	25398	4570079	2023-10-11	4719	PRJNA218110	SAMN36438504
Shigella flexneri		strain: PNUSAE142624	623	PDT001816887.1	GCA_032522245.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	24184	4454734	2023-10-11	4547	PRJNA218110	SAMN36438503
Shigella flexneri		strain: PNUSAE142577	623	PDT001816819.1	GCA_032522645.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29636	4322194	2023-10-11	4388	PRJNA218110	SAMN36436021
Shigella flexneri		strain: PNUSAE142427	623	PDT001816760.1	GCA_032523685.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	25668	4467238	2023-10-11	4577	PRJNA218110	SAMN36430153
Shigella flexneri		strain: PNUSAE142429	623	PDT001816759.1	GCA_032523725.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	20570	4296916	2023-10-11	4393	PRJNA218110	SAMN36430154
Shigella flexneri		strain: PNUSAE142512	623	PDT001816572.1	GCA_032523905.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29672	4502611	2023-10-11	4619	PRJNA218110	SAMN36429515
Shigella flexneri		strain: PNUSAE142508	623	PDT001816571.1	GCA_032523925.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29466	4630966	2023-10-11	4749	PRJNA218110	SAMN36429512
Shigella flexneri		strain: PNUSAE142514	623	PDT001816569.1	GCA_032523945.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29893	4645366	2023-10-11	4770	PRJNA218110	SAMN36429513
Shigella flexneri		strain: PNUSAE142511	623	PDT001816568.1	GCA_032523975.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	27687	4392059	2023-10-11	4492	PRJNA218110	SAMN36429514
Shigella flexneri		strain: PNUSAE142509	623	PDT001816570.1	GCA_032524245.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29418	4385314	2023-10-11	4476	PRJNA218110	SAMN36429511
Shigella flexneri		strain: PNUSAE142503	623	PDT001816506.1	GCA_032524865.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	27536	4520739	2023-10-11	4586	PRJNA218110	SAMN36419072
